Bölüm,KaynakURL,Tarih Tarih,Anket şirketi Anket şirketi,Örneklem Örneklem,CHP Unnamed: 3_level_1,AKP Unnamed: 4_level_1,İYİ Unnamed: 5_level_1,DEM Unnamed: 6_level_1,MHP Unnamed: 7_level_1,Diğerleri Diğerleri,Kararsız Kararsız,Fark Fark,İYİ Unnamed: 4_level_1,AKP Unnamed: 5_level_1,ZP Unnamed: 7_level_1,YRP Unnamed: 8_level_1,MHP Unnamed: 3_level_1,CHP Unnamed: 5_level_1,AKP Unnamed: 3_level_1,CHP Unnamed: 4_level_1,TİP Unnamed: 5_level_1,İYİ Unnamed: 6_level_1,DP Unnamed: 7_level_1,DEM Unnamed: 5_level_1,DEM Unnamed: 7_level_1,ZP Unnamed: 9_level_1,SP Unnamed: 4_level_1,ZP Unnamed: 6_level_1,YRP Unnamed: 5_level_1,BBP Unnamed: 6_level_1,DSP Unnamed: 4_level_1,TKP Unnamed: 6_level_1,TİP Unnamed: 7_level_1,SOL Unnamed: 8_level_1,BBP Unnamed: 4_level_1,DP Unnamed: 5_level_1,DEM Unnamed: 8_level_1,CHP Unnamed: 6_level_1,BBP Unnamed: 5_level_1,SP Unnamed: 5_level_1,TİP Unnamed: 4_level_1,DSP Unnamed: 6_level_1,YRP Unnamed: 4_level_1,MHP Unnamed: 5_level_1,MHP Unnamed: 4_level_1,YRP Unnamed: 7_level_1,ZP Unnamed: 8_level_1,HDP Unnamed: 8_level_1,HDP Unnamed: 3_level_1,İYİ Unnamed: 7_level_1,Bağ. Unnamed: 9_level_1,DEVA Unnamed: 7_level_1,YRP Unnamed: 6_level_1,İYİ Unnamed: 3_level_1,SP Unnamed: 7_level_1,GP Unnamed: 6_level_1,MHP Unnamed: 6_level_1,Unnamed: 10_level_0 Unnamed: 10_level_1,Unnamed: 11_level_0 Unnamed: 11_level_1,Unnamed: 12_level_0 Unnamed: 12_level_1,Unnamed: 13_level_0 Unnamed: 13_level_1,Unnamed: 14_level_0 Unnamed: 14_level_1,Unnamed: 9_level_0 Unnamed: 9_level_1,HÜDA Unnamed: 6_level_1,CHP Unnamed: 7_level_1,İYİ Unnamed: 8_level_1,HÜDA Unnamed: 9_level_1,İYİP Unnamed: 5_level_1,İYİP Unnamed: 4_level_1,MHP Unnamed: 8_level_1,Bağ. Unnamed: 7_level_1,DP Unnamed: 4_level_1,TİP Unnamed: 8_level_1,Fark Unnamed: 10_level_1,Bağ. Unnamed: 5_level_1,MP Unnamed: 8_level_1,ZP Unnamed: 5_level_1,İYİ Unnamed: 9_level_1,YRP Unnamed: 9_level_1,Bağ. Unnamed: 3_level_1
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-23 Mart,ALF,1.455,21.0,355,389,,,46,—,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,Ank-Ar,2.125,21.0,292,284,,,85,129,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,9-11 Mart,Gezici,?,456.0,387,117,,,40,—,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,7-8 Mart,ORC,1.340,237.0,303,280,,,126,54,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,2024.0,2024,2024,,,2024,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edirne,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,94.471,449.0,408,—,,,143,—,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,30 Mart,BETİMAR,5.729,480.0,383,,,,14,—,97,,,,,,,,,,16,,32,,,,,,,,,,,,,,,,,,,,,,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,29-30 Mart,Areda Survey,10.983,422.0,429,,,,2,—,7,,,,,,,,,,18,,46,,,,,,,,,,,,,,,,,,,,,,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,27-29 Mart,Özdemir,2.736,449.0,384,,,,20,—,65,,,,,,,,,,28,,43,,,,,,,,,,,,,,,,,,,,,,44,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,2.900,441.0,404,,,,2,13,37,,,,,,,,,,33,,28,,,,,,,,,,,,,,,,,,,,,,3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,26-29 Mart,SONAR,4.288,473.0,404,,,,12,—,69,,,,,,,,,,21,,29,,,,,,,,,,,,,,,,,,,,,,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,27-28 Mart,Aksoy,2.400,499.0,369,,,,26,—,13,,,,,,,,,,08,,3,,,,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,25-28 Mart,İVEM,3.006,481.0,402,,,,16,—,79,,,,,,,,,,24,,34,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24-28 Mart,ORC,4.350,424.0,413,,,,32,—,11,,,,,,,,,,33,,35,,,,,,,,,,,,,,,,,,,,,,36,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,26-27 Mart,TÜSİAR,3.317,415.0,423,,,,49,—,8,,,,,,,,,,22,,29,,,,,,,,,,,,,,,,,,,,,,33,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-27 Mart,ASAL,3.000,433.0,401,,,,42,—,32,,,,,,,,,,26,,38,,,,,,,,,,,,,,,,,,,,,,31,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,25-26 Mart,Algoritma,2.400,482.0,381,,,,3,—,101,,,,,,,,,,13,,26,,,,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24-26 Mart,Metropoll,2.100,486.0,37,,,,15,—,116,,,,,,,,,,2,,41,,,,,,,,,,,,,,,,,,,,,,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,23-26 Mart,Ser-Ar,2.024,491.0,377,,,,1,—,114,,,,,,,,,,08,,31,,,,,,,,,,,,,,,,,,,,,,51,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,23-26 Mart,Area,3.038,428.0,40,,,,03,—,28,,,,,,,,,,35,,4,,,,,,,,,,,,,,,,,,,,,,62,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-26 Mart,ALF,4.200,419.0,391,,,,35,—,28,,,,,,,,,,28,,36,,,,,,,,,,,,,,,,,,,,,,52,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,20-26 Mart,SAROS,5.012,441.0,413,,,,19,—,28,,,,,,,,,,43,,46,,,,,,,,,,,,,,,,,,,,,,38,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-26 Mart,Avrasya,?,462.0,391,,,,147,—,71,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-25 Mart,ADAMOR,2.593,386.0,371,,,,18,—,15,,,,,,,,,,73,,7,,,,,,,,,,,,,,,,,,,,,,45,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-23 Mart,PanoramaTr,?,447.0,375,,,,36,—,72,,,,,,,,,,17,,43,,,,,,,,,,,,,,,,,,,,,,37,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,16-20 Mart,Optimar,3.000,432.0,436,,,,22,—,4,,,,,,,,,,18,,52,,,,,,,,,,,,,,,,,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-18 Mart,Yöneylem,2.394,445.0,403,,,,13,—,42,,,,,,,,,,3,,44,,,,,,,,,,,,,,,,,,,,,,36,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-18 Mart,Metropoll,1.663,392.0,304,,,,31,181,88,,,,,,,,,,16,,32,,,,,,,,,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-18 Mart,Pollstar,4.700,425.0,401,,,,68,—,24,,,,,,,,,,51,,55,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-17 Mart,Gezici,5.868,416.0,423,,,,28,—,7,,,,,,,,,,25,,59,,,,,,,,,,,,,,,,,,,,,,43,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,10-17 Mart,ASPAM,4.500,412.0,433,,,,18,—,21,,,,,,,,,,41,,48,,,,,,,,,,,,,,,,,,,,,,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-15 Mart,ADA,2.500,436.0,427,,,,95,—,9,,,,,,,,,,—,,42,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,11-13 Mart,KODAR,7.554,427.0,434,,,,49,—,7,,,,,,,,,,24,,38,,,,,,,,,,,,,,,,,,,,,,28,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,4-8 Mart,Artıbir,2.000,382.0,357,,,,45,103,25,,,,,,,,,,34,,48,,,,,,,,,,,,,,,,,,,,,,26,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-5 Mart,Ser-Ar,2.600,431.0,394,,,,17,—,37,,,,,,,,,,22,,51,,,,,,,,,,,,,,,,,,,,,,53,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21 Şub-4 Mar,ALF,4.400,378.0,369,,,,31,52,9,,,,,,,,,,43,,46,,,,,,,,,,,,,,,,,,,,,,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2-3 Mart,KONDA,2.489,461.0,388,,,,151,—,73,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21 Şub-3 Mar,MAK,5.700,415.0,40,,,,5,—,15,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,2.400,403.0,381,,,,13,57,22,,,,,,,,,,39,,38,,,,,,,,,,,,,,,,,,,,,,37,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,2.100,423.0,406,,,,24,—,17,,,,,,,,,,51,,42,,,,,,,,,,,,,,,,,,,,,,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-27 Şubat,SAROS,2.127,454.0,402,,,,29,—,52,,,,,,,,,,44,,34,,,,,,,,,,,,,,,,,,,,,,37,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,23-27 Şubat,ASAL,2.000,419.0,408,,,,38,—,11,,,,,,,,,,36,,45,,,,,,,,,,,,,,,,,,,,,,29,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,23-24 Şubat,Özdemir,2.004,425.0,37,,,,26,—,55,,,,,,,,,,48,,56,,,,,,,,,,,,,,,,,,,,,,41,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-24 Şubat,Optimar,3.000,42.0,424,,,,23,—,4,,,,,,,,,,22,,41,,,,,,,,,,,,,,,,,,,,,,34,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-22 Şubat,Metropoll,1.664,435.0,402,,,,23,—,33,,,,,,,,,,31,,61,,,,,,,,,,,,,,,,,,,,,,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,18-21 Şubat,TÜSİAR,3.515,403.0,417,,,,62,—,15,,,,,,,,,,4,,43,,,,,,,,,,,,,,,,,,,,,,36,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,10-12 Şubat,ORC,3.920,365.0,377,,,,17,71,12,,,,,,,,,,36,,68,,,,,,,,,,,,,,,,,,,,,,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-3 Şubat,HBS,2.120,443.0,431,,,,17,—,12,,,,,,,,,,31,,44,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,30 Oca-1 Şuba,Özdemir,2.000,415.0,433,,,,15,—,11,,,,,,,,,,49,,88,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,Gezici,?,435.0,441,,,,12,—,6,,,,,,,,,,17,,41,,,,,,,,,,,,,,,,,,,,,,23,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,Pi-Ar,?,329.0,317,,,,44,69,12,,,,,,,,,,52,,54,,,,,,,,,,,,,,,,,,,,,,28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,SONAR,?,419.0,413,,,,55,—,6,,,,,,,,,,4,,48,,,,,,,,,,,,,,,,,,,,,,25,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,HBS,2.925,369.0,383,,,,16,93,14,,,,,,,,,,52,,48,,,,,,,,,,,,,,,,,,,,,,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,SONAR,?,411.0,406,,,,35,—,5,,,,,,,,,,43,,65,,,,,,,,,,,,,,,,,,,,,,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,Optimar,?,391.0,377,,,,9,—,14,,,,,,,,,,5,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22-25 Ocak,MEDAR,3.018,404.0,407,,,,63,—,3,,,,,,,,,,42,,53,,,,,,,,,,,,,,,,,,,,,,31,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,16-19 Ocak,Optimar,2.205,463.0,421,,,,59,57,42,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-18 Ocak,ORC,2.950,389.0,372,,,,23,115,17,,,,,,,,,,41,,—,,,,,,,,,,,,,,,,,,,,,,25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-15 Ocak,MetroPOLL,1.565,416.0,38,,,,—,119,36,,,,,,,,,,29,,56,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,9-12 Ocak,ASAL,2.500,364.0,328,,,,34,162,36,,,,,,,,,,3,,44,,,,,,,,,,,,,,,,,,,,,,38,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,7-9 Ocak,Yöneylem,2.400,391.0,329,,,,29,97,62,,,,,,,,,,28,,48,,,,,,,,,,,,,,,,,,,,,,36,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-5 Ocak,TÜSİAR,3.812,464.0,48,,,,—,56,16,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Ocak,HBS,?,421.0,432,,,,55,—,11,,,,,,,,,,36,,56,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,2024.0,2024,,,,2024,2024,2024,,,,,,,,,,2024,,2024,,,,,,,,,,,,,,,,,,,,,,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Aralık,SONAR,?,411.0,396,,,,113,—,15,,,,,,,,,,32,,48,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,25 Ara-3 Oca,ORC,5.100,408.0,402,,,,—,19,6,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,8-13 Temmuz,HBS,3.900,401.0,424,,,,74,—,23,,,,,,,,,,5,,51,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2-9 Temmuz,ASAL,2.056,387.0,406,,,,110,—,19,,,,,,,,,,43,,54,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-6 Haziran,Argetus,6.012,429.0,485,,,,36,—,56,,,,,,,,,,13,,37,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2023,2023,2023,2023.0,2023,,,,2023,2023,2023,,,,,,,,,,2023,,2023,,,,,,,,,,,,,,,,,,,,,,2023,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,23 Haziran 2019,Yenilenen seçim,8.746.566,542.0,45,,,,03,—,92,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,8.547.074,487.0,486,,,,15,—,1,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,—,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,26-28 Mart,ORC,1.55,295.0,265,267,,,69,—,28,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,24,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-17 Mart,ORC,1.39,292.0,278,206,,,55,169,14,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,—,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,25-28 Şub,ALF,1.38,326.0,295,171,,,51,157,31,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,—,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,2024,2024,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,2024,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,251.92,513.0,451,—,,,36,—,62,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,—,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,27-28 Mart,ORC,1.65,601.0,—,138,,,55,,45,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,,2024,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,
İstanbul,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,110.665,73.0,163,7,,,37,,567,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,
